date,cmc_rank,slug,symbol,market_cap,price,circulating_supply,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
17/07/2019,1,     Bitcoin,         BTC,1.72777E+11,9693.8,17823475,24569921549,-0.61,1.61,-18.8
18/07/2019,1,     Bitcoin,         BTC,1.9013E+11,10666.48,17824987,25187024648,0.5,9.89,-6.54
19/07/2019,1,     Bitcoin,         BTC,1.87726E+11,10530.73,17826450,20727426310,0.21,-1.2,-10.26
20/07/2019,1,     Bitcoin,         BTC,1.91964E+11,10767.14,17828662,20206615155,-2.05,2.33,-4.43
21/07/2019,1,     Bitcoin,         BTC,1.88987E+11,10599.11,17830512,17130580467,0.29,-2.61,2.25
22/07/2019,1,     Bitcoin,         BTC,1.84443E+11,10343.11,17832500,16334414913,0.2,-2.42,-4.61
23/07/2019,1,     Bitcoin,         BTC,1.76573E+11,9900.77,17834262,17851916995,-1.65,-3.98,3.51
24/07/2019,1,     Bitcoin,         BTC,1.75006E+11,9811.93,17836025,17398734322,0.09,-0.62,0.2
25/07/2019,1,     Bitcoin,         BTC,1.76806E+11,9911.84,17837900,15821952090,-0.17,0.28,-6.57
26/07/2019,1,     Bitcoin,         BTC,1.76086E+11,9870.3,17839975,14495714483,0.35,0.08,-6.09
27/07/2019,1,     Bitcoin,         BTC,1.691E+11,9477.68,17841875,16817809536,-0.03,-4.93,-12.49
28/07/2019,1,     Bitcoin,         BTC,1.70462E+11,9552.86,17844075,13738687093,1.47,0.83,-9.57
29/07/2019,1,     Bitcoin,         BTC,1.6988E+11,9519.15,17846175,13791445323,-0.13,0.13,-7.53
30/07/2019,1,     Bitcoin,         BTC,1.71472E+11,9607.42,17847912,13829811132,-0.09,0.79,-2.96
31/07/2019,1,     Bitcoin,         BTC,1.80029E+11,10085.63,17850050,16631520648,0.73,4.61,1.93
1/08/2019,1,     Bitcoin,         BTC,1.85653E+11,10399.67,17851837,17165337858,-0.01,3.41,5.58
2/08/2019,1,     Bitcoin,         BTC,1.87791E+11,10518.17,17853962,17489094082,0.09,1.1,5.35
3/08/2019,1,     Bitcoin,         BTC,1.93234E+11,10821.73,17856112,15352685061,-0.11,2.9,14.1
4/08/2019,1,     Bitcoin,         BTC,1.95908E+11,10970.18,17858212,16530894787,-0.12,1.18,14.61
5/08/2019,1,     Bitcoin,         BTC,2.10849E+11,11805.65,17859987,23875988832,0.2,7.13,24.23
6/08/2019,1,     Bitcoin,         BTC,2.05023E+11,11478.17,17862025,23635107660,1.4,-2.62,18.93
7/08/2019,1,     Bitcoin,         BTC,2.1333E+11,11941.97,17863925,22194988641,-0.1,4.53,19.06
8/08/2019,1,     Bitcoin,         BTC,2.13788E+11,11966.41,17865687,19481591730,1.28,0.22,15.47
9/08/2019,1,     Bitcoin,         BTC,2.11961E+11,11862.94,17867525,18339989960,0.07,-0.19,12.09
10/08/2019,1,     Bitcoin,         BTC,2.0289E+11,11354.02,17869437,18125355447,0.06,-4.39,4.95
11/08/2019,1,     Bitcoin,         BTC,2.05942E+11,11523.58,17871325,15774371518,0.32,1.39,3.2
12/08/2019,1,     Bitcoin,         BTC,2.03441E+11,11382.62,17873000,13647198229,-0.18,-0.89,-3.11
13/08/2019,1,     Bitcoin,         BTC,1.94763E+11,10895.83,17874975,16681503537,-0.17,-4.39,-5.87
14/08/2019,1,     Bitcoin,         BTC,1.79693E+11,10051.7,17876850,19990838300,-1.66,-7.52,-15.44
15/08/2019,1,     Bitcoin,         BTC,1.84358E+11,10311.55,17878762,22899115082,-0.8,1.68,-12.55
16/08/2019,1,     Bitcoin,         BTC,1.855E+11,10374.34,17880662,20228207096,-0.15,0.14,-12.44
17/08/2019,1,     Bitcoin,         BTC,1.82967E+11,10231.74,17882275,13778035685,0.12,-1.09,-10.07
18/08/2019,1,     Bitcoin,         BTC,1.85023E+11,10345.81,17883850,12999813869,-0.07,1.14,-9.63
19/08/2019,1,     Bitcoin,         BTC,1.95243E+11,10916.05,17885887,16038264603,1.18,5.51,-4.18
20/08/2019,1,     Bitcoin,         BTC,1.9253E+11,10763.23,17887775,15053082175,-0.58,-0.95,-0.32
21/08/2019,1,     Bitcoin,         BTC,1.81365E+11,10138.05,17889487,19473084768,0.57,-5.93,0.43
22/08/2019,1,     Bitcoin,         BTC,1.81257E+11,10131.06,17891237,17097508856,-0.37,0.39,-1.34
23/08/2019,1,     Bitcoin,         BTC,1.86231E+11,10407.97,17893162,15627023886,0.09,2.76,0.22
24/08/2019,1,     Bitcoin,         BTC,1.81814E+11,10159.96,17895112,15451030650,0.49,-2.36,-0.19
25/08/2019,1,     Bitcoin,         BTC,1.8145E+11,10138.52,17897112,14153856610,0.68,-0.03,-2.37
26/08/2019,1,     Bitcoin,         BTC,1.85625E+11,10370.82,17898800,18438654080,0.42,1.2,-3.98
27/08/2019,1,     Bitcoin,         BTC,1.82326E+11,10185.5,17900500,14762609503,0.24,-1.6,-4.42
28/08/2019,1,     Bitcoin,         BTC,1.74627E+11,9754.42,17902387,17603790323,0.01,-4.17,-2.98
29/08/2019,1,     Bitcoin,         BTC,1.70275E+11,9510.2,17904450,17045878501,-0.02,-2.36,-6.34
30/08/2019,1,     Bitcoin,         BTC,1.71869E+11,9598.17,17906450,13595263986,-0.14,1.09,-7.63
31/08/2019,1,     Bitcoin,         BTC,1.72471E+11,9630.66,17908500,11454806419,-0.18,0.19,-4.76
1/09/2019,1,     Bitcoin,         BTC,1.74768E+11,9757.97,17910312,11445355859,-0.29,1.18,-4.61
2/09/2019,1,     Bitcoin,         BTC,1.85333E+11,10346.76,17912187,17248102294,-0.22,5.93,0.48
3/09/2019,1,     Bitcoin,         BTC,1.90312E+11,10623.54,17914225,19384917989,-0.44,2.53,4.53
4/09/2019,1,     Bitcoin,         BTC,1.8981E+11,10594.49,17915912,16742664769,0.04,-0.18,8.88
5/09/2019,1,     Bitcoin,         BTC,1.89492E+11,10575.53,17918000,14551239508,-0.02,0.02,11.29
6/09/2019,1,     Bitcoin,         BTC,1.8553E+11,10353.3,17919925,19536574783,-0.23,-2.13,7.67
7/09/2019,1,     Bitcoin,         BTC,1.88489E+11,10517.25,17921837,15307366476,-0.09,1.41,9.18
8/09/2019,1,     Bitcoin,         BTC,1.8715E+11,10441.28,17924062,13670567493,0,-0.8,7.37
9/09/2019,1,     Bitcoin,         BTC,1.85264E+11,10334.97,17925887,17595943368,-0.19,-1.03,0.13
10/09/2019,1,     Bitcoin,         BTC,1.81361E+11,10115.98,17928150,14906809639,0.11,-2.29,-4.67
11/09/2019,1,     Bitcoin,         BTC,1.82503E+11,10178.37,17930450,15428063426,0.06,0.41,-3.99
12/09/2019,1,     Bitcoin,         BTC,1.86679E+11,10410.13,17932437,15323563925,-0.03,2.24,-1.71
13/09/2019,1,     Bitcoin,         BTC,1.85809E+11,10360.55,17934300,14109864675,0.58,-0.5,-0.23
14/09/2019,1,     Bitcoin,         BTC,1.85784E+11,10358.05,17936225,13468713124,-0.02,0.25,-1.65
15/09/2019,1,     Bitcoin,         BTC,1.85618E+11,10347.71,17938087,12043433567,0.05,-0.1,-0.65
16/09/2019,1,     Bitcoin,         BTC,1.84367E+11,10276.79,17940112,15160167779,-0.21,-0.75,-0.45
17/09/2019,1,     Bitcoin,         BTC,1.83749E+11,10241.27,17941962,15304603363,-0.14,-0.33,1.14
18/09/2019,1,     Bitcoin,         BTC,1.82999E+11,10198.25,17944150,16169268880,-0.11,-0.47,0.5
19/09/2019,1,     Bitcoin,         BTC,1.84241E+11,10266.41,17945987,19937691247,0.1,0.55,-1.13
20/09/2019,1,     Bitcoin,         BTC,1.82739E+11,10181.64,17947887,14734189639,0.12,-0.79,-1.22
21/09/2019,1,     Bitcoin,         BTC,1.79853E+11,10019.72,17949937,13425266806,-0.07,-1.53,-3.32
22/09/2019,1,     Bitcoin,         BTC,1.80784E+11,10070.39,17952037,13199651698,0.11,0.53,-2.73
23/09/2019,1,     Bitcoin,         BTC,1.74675E+11,9729.32,17953412,15144925408,-0.22,-3.23,-5.13
24/09/2019,1,     Bitcoin,         BTC,1.54786E+11,8620.57,17955412,25002886689,-1.6,-11.58,-15.99
25/09/2019,1,     Bitcoin,         BTC,1.52404E+11,8486.99,17957362,21744728353,-0.09,-2.46,-16.23
26/09/2019,1,     Bitcoin,         BTC,1.45812E+11,8118.97,17959487,19258205289,-0.23,-4.2,-20.54
27/09/2019,1,     Bitcoin,         BTC,1.48213E+11,8251.85,17961150,16408941156,0.12,1.71,-18.81
28/09/2019,1,     Bitcoin,         BTC,1.48123E+11,8245.92,17963137,14141152736,0.32,-0.01,-17.51
29/09/2019,1,     Bitcoin,         BTC,1.4559E+11,8104.19,17964837,13034629109,-0.26,-1.5,-19.21
30/09/2019,1,     Bitcoin,         BTC,1.49012E+11,8293.87,17966475,17115474183,0.47,2.4,-15.28
1/10/2019,1,     Bitcoin,         BTC,1.49914E+11,8343.28,17968237,15305343413,-0.27,0.97,-4.29
2/10/2019,1,     Bitcoin,         BTC,1.50824E+11,8393.04,17970100,13125712443,0.89,0.53,-0.74
3/10/2019,1,     Bitcoin,         BTC,1.48448E+11,8259.99,17971950,13668823409,0.43,-1.18,2.19
4/10/2019,1,     Bitcoin,         BTC,1.47492E+11,8205.94,17973787,13139456229,-0.12,-0.32,0.18
5/10/2019,1,     Bitcoin,         BTC,1.46529E+11,8151.5,17975737,12200497197,0,-0.61,-0.68
6/10/2019,1,     Bitcoin,         BTC,1.43608E+11,7988.16,17977575,13160830305,0.06,-2.06,-0.59
7/10/2019,1,     Bitcoin,         BTC,1.48253E+11,8245.62,17979550,18009742607,-0.22,3.53,-0.92
8/10/2019,1,     Bitcoin,         BTC,1.47966E+11,8228.78,17981525,15592264032,0,-0.37,-1.17
9/10/2019,1,     Bitcoin,         BTC,1.5458E+11,8595.74,17983287,19384942333,0.15,4.48,3.15
10/10/2019,1,     Bitcoin,         BTC,1.54431E+11,8586.47,17985325,17618660671,-0.02,0.05,4.76
11/10/2019,1,     Bitcoin,         BTC,1.49686E+11,8321.76,17987262,19604381101,-0.52,-2.9,1.44
12/10/2019,1,     Bitcoin,         BTC,1.49966E+11,8336.56,17988937,14532641605,-0.16,-0.07,2.49
13/10/2019,1,     Bitcoin,         BTC,1.49701E+11,8321.01,17990712,13808286059,0.06,-0.32,4.37
14/10/2019,1,     Bitcoin,         BTC,1.5068E+11,8374.69,17992375,15151387859,0.04,0.75,1.2
15/10/2019,1,     Bitcoin,         BTC,1.4765E+11,8205.37,17994325,15220412632,0.18,-2.09,-0.09
16/10/2019,1,     Bitcoin,         BTC,1.44824E+11,8047.53,17996087,16071646996,0.08,-1.86,-6.24
17/10/2019,1,     Bitcoin,         BTC,1.45854E+11,8103.91,17997975,14313052244,0.19,0.85,-5.44
18/10/2019,1,     Bitcoin,         BTC,1.43518E+11,7973.21,17999987,15651592610,-0.15,-1.58,-4.52
19/10/2019,1,     Bitcoin,         BTC,1.43808E+11,7988.56,18001762,13797825640,0.02,0.2,-4.33
20/10/2019,1,     Bitcoin,         BTC,1.48027E+11,8222.08,18003550,15504249442,0.06,2.96,-1.45
21/10/2019,1,     Bitcoin,         BTC,1.48433E+11,8243.72,18005550,15868748866,0.22,0.28,-1.5
22/10/2019,1,     Bitcoin,         BTC,1.4547E+11,8078.2,18007675,16803377857,-0.7,-1.81,-1.52
23/10/2019,1,     Bitcoin,         BTC,1.35337E+11,7514.67,18009750,21942878958,0.53,-7.16,-6.31
24/10/2019,1,     Bitcoin,         BTC,1.34968E+11,7493.49,18011425,16268708849,-0.16,-0.15,-7.47
25/10/2019,1,     Bitcoin,         BTC,1.56007E+11,8660.7,18013162,28705065488,0.23,15.5,8.66
26/10/2019,1,     Bitcoin,         BTC,1.66547E+11,9244.97,18014912,44496255609,0.89,4.84,15.72
27/10/2019,1,     Bitcoin,         BTC,1.72087E+11,9551.71,18016350,32593129501,-0.4,3.56,16.17
28/10/2019,1,     Bitcoin,         BTC,1.66777E+11,9256.15,18018012,30948255332,-2.27,-3.63,12.48
29/10/2019,1,     Bitcoin,         BTC,1.69884E+11,9427.69,18019675,28426779937,-0.23,0.71,16.26
30/10/2019,1,     Bitcoin,         BTC,1.659E+11,9205.73,18021337,27706531577,-0.3,-2.23,22.62
31/10/2019,1,     Bitcoin,         BTC,1.65804E+11,9199.58,18023012,26583653947,0.3,-0.16,22.66
1/11/2019,1,     Bitcoin,         BTC,1.66928E+11,9261.1,18024637,24324691031,0.14,0.91,2.27
2/11/2019,1,     Bitcoin,         BTC,1.6809E+11,9324.72,18026325,21242676385,0,0.69,1.84
3/11/2019,1,     Bitcoin,         BTC,1.66495E+11,9235.35,18028037,21132220847,0.03,-1.03,-4.2
4/11/2019,1,     Bitcoin,         BTC,1.69706E+11,9412.61,18029675,26170255634,0.14,2.01,0.4
5/11/2019,1,     Bitcoin,         BTC,1.6846E+11,9342.53,18031500,26198609048,-0.05,-0.58,-0.32
6/11/2019,1,     Bitcoin,         BTC,1.68806E+11,9360.88,18033150,23133895765,0.09,0.19,1.86
7/11/2019,1,     Bitcoin,         BTC,1.67139E+11,9267.56,18034812,22700383839,-0.03,-0.93,0.87
8/11/2019,1,     Bitcoin,         BTC,1.58809E+11,8804.88,18036425,24333037836,-0.48,-4.98,-4.88
9/11/2019,1,     Bitcoin,         BTC,1.58981E+11,8813.58,18038237,17578630606,0.08,-0.23,-5.53
10/11/2019,1,     Bitcoin,         BTC,1.63364E+11,9055.53,18040300,20587919881,-0.41,2.75,-1.71
11/11/2019,1,     Bitcoin,         BTC,1.5801E+11,8757.79,18042200,20265510765,-0.02,-3.42,-6.83
12/11/2019,1,     Bitcoin,         BTC,1.59069E+11,8815.66,18043875,20309769107,0.25,0.62,-5.75
13/11/2019,1,     Bitcoin,         BTC,1.5895E+11,8808.26,18045550,17545755405,0.08,0.1,-5.66
14/11/2019,1,     Bitcoin,         BTC,1.57161E+11,8708.1,18047687,19084739975,-0.06,-1.14,-5.85
15/11/2019,1,     Bitcoin,         BTC,1.53277E+11,8491.99,18049650,21796856471,-0.29,-2.47,-3.97
16/11/2019,1,     Bitcoin,         BTC,1.54354E+11,8550.76,18051500,16495389808,0.08,0.61,-3.06
17/11/2019,1,     Bitcoin,         BTC,1.54862E+11,8577.98,18053425,18668638897,-1.19,0.32,-5.24
18/11/2019,1,     Bitcoin,         BTC,1.50026E+11,8309.29,18055187,21579470673,0.02,-3.46,-5.3
19/11/2019,1,     Bitcoin,         BTC,1.48178E+11,8206.15,18057000,21083613816,-0.11,-1.61,-6.58
20/11/2019,1,     Bitcoin,         BTC,1.44963E+11,8027.27,18058787,20764300437,0.03,-2.2,-8.76
21/11/2019,1,     Bitcoin,         BTC,1.38032E+11,7642.75,18060500,22514243371,0.01,-4.65,-11.96
22/11/2019,1,     Bitcoin,         BTC,1.31792E+11,7296.58,18062137,34242315785,0.27,-4.67,-14.26
23/11/2019,1,     Bitcoin,         BTC,1.33636E+11,7397.8,18064325,21008924418,0.26,1.85,-13.41
24/11/2019,1,     Bitcoin,         BTC,1.27327E+11,7047.92,18065962,30433517289,-0.99,-4.44,-18.09
25/11/2019,1,     Bitcoin,         BTC,1.29113E+11,7146.13,18067525,42685231262,-0.86,1.47,-14.08
26/11/2019,1,     Bitcoin,         BTC,1.30429E+11,7218.37,18069037,21129505542,0.22,0.67,-12.03
27/11/2019,1,     Bitcoin,         BTC,1.36103E+11,7531.66,18070737,23991412764,-0.29,4.45,-6.27
28/11/2019,1,     Bitcoin,         BTC,1.34879E+11,7463.11,18072825,19050116751,-0.66,-1.21,-2.34
29/11/2019,1,     Bitcoin,         BTC,1.4028E+11,7761.24,18074437,19709695456,0.4,3.6,6.69
30/11/2019,1,     Bitcoin,         BTC,1.36829E+11,7569.63,18076100,17158194786,0.06,-2.48,3.03
1/12/2019,1,     Bitcoin,         BTC,1.34215E+11,7424.29,18077837,18720708479,0.28,-1.64,6.33
2/12/2019,1,     Bitcoin,         BTC,1.32379E+11,7321.99,18079650,17082040706,-0.24,-1.18,1.71
3/12/2019,1,     Bitcoin,         BTC,1.3236E+11,7320.15,18081600,14797485769,-0.2,-0.41,1.61
4/12/2019,1,     Bitcoin,         BTC,1.31143E+11,7252.03,18083625,21664240918,-0.15,-0.52,-3.99
5/12/2019,1,     Bitcoin,         BTC,1.34706E+11,7448.31,18085512,18816085231,-0.04,2.59,-1.31
6/12/2019,1,     Bitcoin,         BTC,1.36505E+11,7547,18087312,18104466307,0.28,1.38,-2.96
7/12/2019,1,     Bitcoin,         BTC,1.36687E+11,7556.24,18089262,15453520564,-0.18,0.23,0.94
8/12/2019,1,     Bitcoin,         BTC,1.36847E+11,7564.35,18091112,15409908086,0,0.16,2.23
9/12/2019,1,     Bitcoin,         BTC,1.33904E+11,7400.9,18092937,17872021272,0.18,-2.17,0.84
10/12/2019,1,     Bitcoin,         BTC,1.31696E+11,7278.12,18094800,18249031195,-0.08,-1.51,-0.09
11/12/2019,1,     Bitcoin,         BTC,1.3061E+11,7217.43,18096462,16350490689,0,-0.85,-1.31
12/12/2019,1,     Bitcoin,         BTC,1.31087E+11,7243.13,18098125,18927080224,0.02,0.48,-2.54
13/12/2019,1,     Bitcoin,         BTC,1.31581E+11,7269.68,18100012,17125736940,0.17,0.32,-3.34
14/12/2019,1,     Bitcoin,         BTC,1.2897E+11,7124.67,18101912,17137029730,-0.15,-1.89,-5.44
15/12/2019,1,     Bitcoin,         BTC,1.29481E+11,7152.3,18103462,16881129804,0.05,0.48,-5.29
16/12/2019,1,     Bitcoin,         BTC,1.25516E+11,6932.48,18105437,20213265950,0.08,-2.82,-6.49
17/12/2019,1,     Bitcoin,         BTC,1.20234E+11,6640.52,18106162,22363804217,0.66,-4.19,-8.71
18/12/2019,1,     Bitcoin,         BTC,1.31755E+11,7276.8,18106162,31836522778,0.42,10.04,0.9
19/12/2019,1,     Bitcoin,         BTC,1.30446E+11,7202.84,18110312,25904604416,0.05,-0.97,-0.57
20/12/2019,1,     Bitcoin,         BTC,1.30753E+11,7218.82,18112775,22633815180,-0.1,0.32,-0.69
21/12/2019,1,     Bitcoin,         BTC,1.30268E+11,7191.16,18114975,19312552168,0.07,-0.34,0.98
22/12/2019,1,     Bitcoin,         BTC,1.36088E+11,7511.59,18117075,23134537956,1.01,4.52,5.47
23/12/2019,1,     Bitcoin,         BTC,1.33276E+11,7355.63,18118875,27831788041,0.24,-2.04,5.9
24/12/2019,1,     Bitcoin,         BTC,1.32688E+11,7322.53,18120450,22991622105,0.13,-0.21,9.94
25/12/2019,1,     Bitcoin,         BTC,1.31841E+11,7275.16,18122037,21559505149,0.22,-0.48,1.63
26/12/2019,1,     Bitcoin,         BTC,1.312E+11,7238.97,18124137,22787010034,0.11,-0.44,0.78
27/12/2019,1,     Bitcoin,         BTC,1.3214E+11,7290.09,18125912,22777360996,-0.03,0.74,1.05
28/12/2019,1,     Bitcoin,         BTC,1.32659E+11,7317.99,18127800,21365673026,-0.05,0.23,1.77
29/12/2019,1,     Bitcoin,         BTC,1.34571E+11,7422.65,18129750,22445257702,-0.65,1.34,-1.08
30/12/2019,1,     Bitcoin,         BTC,1.32235E+11,7293,18131800,22874131672,-0.31,-1.7,-1.17
31/12/2019,1,     Bitcoin,         BTC,1.30446E+11,7193.6,18133637,21167946112,-0.04,-1.43,-1.46
1/01/2020,1,     Bitcoin,         BTC,1.30581E+11,7200.17,18135787,18565664997,-0.02,0.16,-0.93
2/01/2020,1,     Bitcoin,         BTC,1.26699E+11,6985.47,18137562,20802083465,0,-3,-3.86
3/01/2020,1,     Bitcoin,         BTC,1.33233E+11,7344.88,18139625,28111481032,0.39,5.25,0.43
4/01/2020,1,     Bitcoin,         BTC,1.34442E+11,7410.66,18141775,18444271275,-0.01,1.11,0.54
5/01/2020,1,     Bitcoin,         BTC,1.3447E+11,7411.32,18143812,19725074095,-0.06,-0.14,-0.25
6/01/2020,1,     Bitcoin,         BTC,1.40976E+11,7769.22,18145512,23276261598,0.63,4.73,6.53
7/01/2020,1,     Bitcoin,         BTC,1.48152E+11,8163.69,18147700,28767291327,1.35,4.56,13.32
8/01/2020,1,     Bitcoin,         BTC,1.46645E+11,8079.86,18149462,31672559265,0.18,-1.36,12.24
9/01/2020,1,     Bitcoin,         BTC,1.43017E+11,7879.07,18151450,24045990466,0.02,-1.94,12.51
10/01/2020,1,     Bitcoin,         BTC,1.4825E+11,8166.55,18153300,28714583844,1.14,3.65,11.25
11/01/2020,1,     Bitcoin,         BTC,1.45924E+11,8037.54,18155337,25521165085,-0.58,-1.08,8.04
12/01/2020,1,     Bitcoin,         BTC,1.48753E+11,8192.49,18157225,22903438381,0.19,1.65,9.37
13/01/2020,1,     Bitcoin,         BTC,1.47891E+11,8144.19,18159012,22482910688,-0.04,-0.42,4.94
14/01/2020,1,     Bitcoin,         BTC,1.60319E+11,8827.76,18160825,44841784107,0.18,7.82,7.68
15/01/2020,1,     Bitcoin,         BTC,1.59959E+11,8807.01,18162712,40102834650,-0.37,0.1,9.72
16/01/2020,1,     Bitcoin,         BTC,1.58465E+11,8723.79,18164712,31313981931,0,-0.89,10.76
17/01/2020,1,     Bitcoin,         BTC,1.62211E+11,8929.04,18166700,36372139320,-0.03,2.51,10.07
18/01/2020,1,     Bitcoin,         BTC,1.62476E+11,8942.81,18168337,32337772627,-0.05,0.11,10.38
19/01/2020,1,     Bitcoin,         BTC,1.58194E+11,8706.25,18170212,34217320471,0.47,-2.79,6.68
20/01/2020,1,     Bitcoin,         BTC,1.57328E+11,8657.64,18172100,26422375678,-0.43,-0.36,4.72
21/01/2020,1,     Bitcoin,         BTC,1.58948E+11,8745.89,18174012,24097418512,0.17,0.9,-0.3
22/01/2020,1,     Bitcoin,         BTC,1.57783E+11,8680.88,18175962,22600204051,0.19,-0.65,-0.63
23/01/2020,1,     Bitcoin,         BTC,1.52813E+11,8406.52,18177962,25770680779,-0.07,-3.01,-3.67
24/01/2020,1,     Bitcoin,         BTC,1.53537E+11,8445.43,18179862,24397913026,-0.19,0.51,-5.21
25/01/2020,1,     Bitcoin,         BTC,1.52143E+11,8367.85,18181887,19647331549,-0.08,-0.6,-7.05
26/01/2020,1,     Bitcoin,         BTC,1.56322E+11,8596.83,18183700,22177678796,0.29,2.85,-0.96
27/01/2020,1,     Bitcoin,         BTC,1.62028E+11,8909.82,18185325,28647338393,0.04,3.38,2.76
28/01/2020,1,     Bitcoin,         BTC,1.70206E+11,9358.59,18187100,34398744403,2.48,4.61,7.44
29/01/2020,1,     Bitcoin,         BTC,1.69461E+11,9316.63,18189087,30682598115,-0.19,0.62,7.79
30/01/2020,1,     Bitcoin,         BTC,1.72979E+11,9508.99,18191050,32378792851,-0.33,2.19,13.59
31/01/2020,1,     Bitcoin,         BTC,1.70113E+11,9350.53,18192850,29432489719,-0.39,-1.72,11.17
1/02/2020,1,     Bitcoin,         BTC,1.70901E+11,9392.88,18194712,25922656496,0.18,0.2,12.31
2/02/2020,1,     Bitcoin,         BTC,1.70035E+11,9344.37,18196525,30835736946,-0.53,-0.27,8.42
3/02/2020,1,     Bitcoin,         BTC,1.69127E+11,9293.52,18198362,30934096509,0.17,-0.9,3.6
4/02/2020,1,     Bitcoin,         BTC,1.67094E+11,9180.96,18200012,29893183716,-0.01,-1.27,-0.25
5/02/2020,1,     Bitcoin,         BTC,1.74983E+11,9613.42,18201987,35222060874,-0.27,4.63,3.12
6/02/2020,1,     Bitcoin,         BTC,1.77118E+11,9729.8,18203687,37628823716,0.33,1.29,2.63
7/02/2020,1,     Bitcoin,         BTC,1.78339E+11,9795.94,18205437,34522718159,0.33,0.65,4.57
8/02/2020,1,     Bitcoin,         BTC,1.79616E+11,9865.12,18207162,35172043762,-0.02,0.92,5.59
9/02/2020,1,     Bitcoin,         BTC,1.84215E+11,10116.67,18209025,35807884663,0.32,2.48,7.48
10/02/2020,1,     Bitcoin,         BTC,1.79495E+11,9856.61,18210600,39386548075,0.27,-2.61,6.05
11/02/2020,1,     Bitcoin,         BTC,1.85917E+11,10208.24,18212462,37648059389,0.37,3.87,11.04
12/02/2020,1,     Bitcoin,         BTC,1.88081E+11,10326.05,18214237,43444303830,-0.04,1.04,7.38
13/02/2020,1,     Bitcoin,         BTC,1.86065E+11,10214.38,18215987,49356071373,0.11,-1.12,4.77
14/02/2020,1,     Bitcoin,         BTC,1.87863E+11,10312.12,18217662,43338264162,0.09,1.06,5.78
15/02/2020,1,     Bitcoin,         BTC,1.8018E+11,9889.42,18219462,43865054831,-0.35,-4.1,-0.09
16/02/2020,1,     Bitcoin,         BTC,1.81018E+11,9934.43,18221237,43374780305,0.89,0.2,-1.51
17/02/2020,1,     Bitcoin,         BTC,1.76585E+11,9690.14,18223187,45998298413,0.6,-2.05,-1.16
18/02/2020,1,     Bitcoin,         BTC,1.84839E+11,10142,18225062,47271023953,0.12,4.97,-0.74
19/02/2020,1,     Bitcoin,         BTC,1.75586E+11,9633.39,18226812,46992019710,-0.4,-4.9,-6.91
20/02/2020,1,     Bitcoin,         BTC,1.75147E+11,9608.48,18228400,44925260237,-0.04,-0.39,-5.89
21/02/2020,1,     Bitcoin,         BTC,1.76587E+11,9686.44,18230337,40930547513,0.3,0.83,-5.85
22/02/2020,1,     Bitcoin,         BTC,1.76181E+11,9663.18,18232162,35838025154,-0.08,-0.15,-2.72
23/02/2020,1,     Bitcoin,         BTC,1.80963E+11,9924.52,18233962,41185185761,0.24,2.63,0.99
24/02/2020,1,     Bitcoin,         BTC,1.75978E+11,9650.17,18235712,45080496648,0.26,-2.71,-0.37
25/02/2020,1,     Bitcoin,         BTC,1.7037E+11,9341.71,18237525,42515259129,-0.24,-3.03,-7.35
26/02/2020,1,     Bitcoin,         BTC,1.60879E+11,8820.52,18239225,50420050762,0.07,-5.62,-9.86
27/02/2020,1,     Bitcoin,         BTC,1.60238E+11,8784.49,18241062,45470195695,-0.04,0.33,-8.56
28/02/2020,1,     Bitcoin,         BTC,1.58212E+11,8672.46,18243012,44605450443,-0.41,-1.54,-10.34
29/02/2020,1,     Bitcoin,         BTC,1.56896E+11,8599.51,18244762,35792392544,-0.63,-1.31,-11.32
1/03/2020,1,     Bitcoin,         BTC,1.56239E+11,8562.45,18246987,35349164300,-0.08,-0.76,-13.13
2/03/2020,1,     Bitcoin,         BTC,1.61861E+11,8869.67,18248837,42857674409,-0.34,3.6,-7.73
3/03/2020,1,     Bitcoin,         BTC,1.60384E+11,8787.79,18250737,42386715821,0.16,-0.92,-5.46
4/03/2020,1,     Bitcoin,         BTC,1.59808E+11,8755.25,18252812,34746706368,0.24,-0.28,0.08
5/03/2020,1,     Bitcoin,         BTC,1.65732E+11,9078.76,18254875,39698054597,-0.29,3.4,2.6
6/03/2020,1,     Bitcoin,         BTC,1.66548E+11,9122.55,18256775,40826885651,0.12,0.47,5.11
7/03/2020,1,     Bitcoin,         BTC,1.62685E+11,8909.95,18258787,36216930370,-0.1,-2.29,3.12
8/03/2020,1,     Bitcoin,         BTC,1.4806E+11,8108.12,18260750,39973102121,-1.38,-8.67,-5.36
9/03/2020,1,     Bitcoin,         BTC,1.44706E+11,7923.64,18262600,46936995808,0.55,-3.02,-10.55
10/03/2020,1,     Bitcoin,         BTC,1.44466E+11,7909.73,18264287,42213940994,-0.41,-0.04,-9.85
11/03/2020,1,     Bitcoin,         BTC,1.44508E+11,7911.43,18265775,38682762605,-0.17,-0.27,-10.13
12/03/2020,1,    Bitcoin,        BTC,90804613601,4970.79,18267650,53980357243,-14.09,-37.14,-45.31
13/03/2020,1,     Bitcoin,         BTC,1.01645E+11,5563.71,18269225,74156772075,-1.03,7.48,-38.92
14/03/2020,1,    Bitcoin,        BTC,95014981944,5200.37,18270825,36154506008,-1.45,-6.35,-41.24
